Roll,Pitch,Yaw
1.12205,-3.30311,181.104
1.13282,-3.32043,181.094
1.1203,-3.30514,181.105
1.12339,-3.32065,181.121
1.12087,-3.32515,181.101
1.12286,-3.3296,181.123
1.12993,-3.33353,181.144
1.14515,-3.32537,181.159
1.16423,-3.31865,181.149
1.15067,-3.33472,181.143
1.13426,-3.3469,181.154
1.11788,-3.35918,181.164
1.13214,-3.34558,181.153
1.12222,-3.3639,181.147
1.13513,-3.34931,181.136
1.14199,-3.3298,181.145
1.14971,-3.31208,181.135
1.1652,-3.29802,181.127
1.17548,-3.27995,181.136
1.1567,-3.28776,181.146
1.13661,-3.29062,181.157
1.1577,-3.28472,181.164
1.13756,-3.28084,181.174
1.15902,-3.28455,181.167
1.17911,-3.28933,181.157
1.16006,-3.29245,181.15
1.17884,-3.30141,181.141
1.16175,-3.29254,181.133
1.15035,-3.27488,181.142
1.14561,-3.29399,181.153
1.16126,-3.27913,181.145
1.14626,-3.28966,181.158
1.13013,-3.30197,181.153
1.14569,-3.28772,181.162
1.12852,-3.29872,181.156
1.11213,-3.30936,181.148
1.09409,-3.31931,181.142
1.07621,-3.32715,181.133
1.09109,-3.31327,181.142
1.10503,-3.29852,181.131
1.09779,-3.28251,181.144
1.08974,-3.29184,181.163
1.07199,-3.29219,181.15
1.0899,-3.30187,181.139
1.06988,-3.29863,181.148
1.0888,-3.29307,181.158
1.06826,-3.29525,181.167
1.04812,-3.3001,181.176
1.03032,-3.31165,181.169
1.04961,-3.30511,181.159
1.03558,-3.31909,181.17
1.03147,-3.30096,181.159
1.01384,-3.29103,181.151
0.996968,-3.27892,181.159
1.01157,-3.29373,181.149
0.992584,-3.28489,181.157
0.97446,-3.27611,181.168
0.994091,-3.27504,181.177
1.01366,-3.27496,181.186
0.993924,-3.27252,181.176
1.01337,-3.27441,181.185
1.03404,-3.27467,181.192
1.01618,-3.26385,181.202
1.03542,-3.2666,181.211
1.05291,-3.27534,181.201
1.03288,-3.26689,181.209
1.01186,-3.26303,181.202
1.03189,-3.26594,181.21
1.04883,-3.27359,181.22
1.06271,-3.28659,181.21
1.04425,-3.27491,181.219
1.05839,-3.28758,181.209
1.07613,-3.29337,181.219
1.09604,-3.29617,181.226
1.11063,-3.30686,181.237
1.10352,-3.286,181.245
1.09237,-3.30156,181.256
1.07598,-3.31098,181.269
1.0889,-3.29644,181.257
1.07522,-3.30963,181.269
1.09287,-3.2988,181.26
1.10989,-3.28626,181.267
1.12946,-3.27988,181.257
1.1125,-3.29125,181.249
1.12892,-3.27959,181.258
1.14612,-3.26932,181.268
1.16493,-3.26288,181.277
1.1846,-3.2608,181.287
1.1643,-3.26027,181.279
1.14302,-3.26118,181.273
1.12251,-3.25499,181.283
1.1429,-3.25764,181.29
1.12772,-3.24462,181.281
1.11535,-3.22696,181.29
1.11397,-3.20643,181.28
1.11844,-3.18593,181.27
1.12033,-3.16564,181.259
1.11579,-3.1844,181.25
1.10523,-3.20132,181.243
1.11317,-3.1838,181.228
1.11562,-3.16245,181.237
1.1174,-3.18091,181.227
1.11757,-3.19984,181.217
1.12765,-3.21589,181.207
1.14361,-3.2255,181.215
1.1581,-3.23835,181.205
1.14697,-3.2192,181.214
1.13221,-3.20469,181.203
1.14984,-3.21297,181.21
1.16454,-3.22501,181.219
1.16869,-3.24383,181.21
1.17508,-3.22276,181.217
1.19465,-3.21806,181.205
1.21456,-3.21927,181.193
1.23011,-3.20616,181.181
1.20966,-3.20902,181.19
1.19203,-3.19803,181.199
1.17319,-3.1901,181.209
1.15364,-3.19327,181.2
1.13289,-3.19109,181.209
1.15383,-3.18726,181.215
1.13314,-3.18829,181.207
1.11308,-3.1824,181.216
1.09349,-3.17954,181.206
1.1118,-3.18861,181.195
1.09258,-3.1807,181.203
1.11138,-3.18787,181.212
1.09129,-3.18391,181.204
1.07265,-3.17529,181.213
1.05738,-3.16269,181.223
1.04051,-3.15146,181.231
1.05605,-3.16511,181.241
1.07608,-3.17247,181.248
1.09673,-3.17765,181.255
1.07871,-3.1692,181.265
1.09654,-3.1781,181.252
1.07881,-3.17395,181.265
1.07328,-3.19244,181.279
1.07983,-3.17476,181.289
1.0658,-3.19175,181.282
1.08301,-3.18078,181.289
1.06498,-3.18932,181.301
1.04872,-3.20266,181.293
1.06688,-3.19314,181.3
1.08074,-3.17962,181.309
1.07152,-3.19951,181.301
1.06238,-3.22007,181.294
1.05103,-3.23924,181.288
1.03587,-3.25367,181.28
1.05607,-3.25572,181.269
1.07729,-3.25552,181.261
1.05771,-3.26218,181.271
1.03887,-3.25894,181.284
1.05642,-3.27143,181.275
1.03697,-3.27188,181.267
1.05713,-3.27388,181.278
1.07801,-3.27754,181.287
1.06116,-3.26649,181.297
1.04653,-3.25433,181.289
1.03321,-3.23903,181.299
1.03702,-3.26006,181.291
1.03437,-3.28124,181.285
1.03984,-3.26273,181.275
1.03048,-3.27994,181.287
1.04044,-3.26194,181.296
1.02701,-3.27802,181.29
1.01065,-3.2903,181.3
0.995814,-3.30511,181.293
0.979531,-3.31754,181.302
0.98842,-3.2989,181.311
0.998102,-3.28009,181.317
1.00185,-3.25972,181.325
1.00216,-3.23899,181.334
1.00233,-3.25949,181.325
0.992199,-3.24101,181.333
0.979689,-3.2239,181.342
0.989852,-3.2412,181.332
0.970678,-3.23368,181.323
0.952244,-3.22717,181.312
0.971068,-3.21933,181.32
0.956701,-3.23221,181.309
0.955804,-3.21766,181.327
0.953034,-3.20531,181.346
0.960706,-3.21354,181.327
0.969897,-3.21331,181.347
0.978112,-3.2245,181.33
0.966783,-3.21354,181.314
0.948727,-3.20707,181.302
0.935199,-3.19021,181.312
0.919339,-3.17484,181.323
0.936662,-3.16847,181.309
0.954482,-3.16838,181.321
0.968124,-3.18044,181.31
0.986087,-3.18404,181.32
1.00623,-3.182,181.327
0.984822,-3.18,181.32
1.00278,-3.18577,181.309
0.982549,-3.17995,181.3
0.961426,-3.17443,181.293
0.944826,-3.15908,181.302
0.962159,-3.16525,181.311
0.941328,-3.1583,181.303
0.921795,-3.14958,181.293
0.94016,-3.15323,181.302
0.955955,-3.16296,181.291
0.936587,-3.15258,181.283
0.929575,-3.13222,181.271
0.929358,-3.14857,181.283
0.934434,-3.12712,181.292
0.944244,-3.10941,181.279
0.932287,-3.12221,181.292
0.916264,-3.13308,181.303
0.901247,-3.14626,181.295
0.916471,-3.13131,181.302
0.898497,-3.14045,181.313
0.883061,-3.15303,181.304
0.901196,-3.14575,181.292
0.919996,-3.13691,181.299
0.939498,-3.13006,181.307
0.958739,-3.1251,181.316
0.937664,-3.12571,181.326
0.916606,-3.12568,181.336
0.895618,-3.12856,181.329
0.916077,-3.12985,181.337
0.933175,-3.1397,181.346
0.943631,-3.15612,181.357
0.950625,-3.17485,181.347
0.948602,-3.15547,181.336
0.950451,-3.13614,181.324
0.957683,-3.11738,181.333
0.967786,-3.09963,181.342
0.95446,-3.11315,181.354
0.965564,-3.0952,181.362
0.951715,-3.11002,181.354
0.963952,-3.09196,181.361
0.950318,-3.10577,181.371
0.961609,-3.08818,181.359
0.965394,-3.06858,181.346
0.970396,-3.04815,181.334
0.967247,-3.02761,181.323
0.968149,-3.00544,181.331
0.973395,-3.02376,181.321
0.968081,-3.0035,181.31
0.957877,-2.98527,181.3
0.941153,-2.97248,181.291
0.922191,-2.96367,181.282
0.942429,-2.96705,181.29
0.961895,-2.97108,181.298
0.980675,-2.97796,181.288
0.96113,-2.97299,181.278
0.954738,-2.95404,181.29
0.943389,-2.96922,181.279
0.931082,-2.98268,181.268
0.946206,-2.97072,181.279
0.96351,-2.96262,181.29
0.943662,-2.96641,181.281
0.924287,-2.96246,181.293
0.903794,-2.96027,181.303
0.884342,-2.9558,181.315
0.863925,-2.95311,181.325
0.843515,-2.95318,181.316
0.8621,-2.95719,181.327
0.84474,-2.94868,181.316
0.832121,-2.93228,181.326
0.814858,-2.92301,181.338
0.832235,-2.9156,181.324
0.841224,-2.93414,181.315
0.847385,-2.95408,181.306
0.856514,-2.97298,181.297
0.848692,-2.95447,181.307
0.834489,-2.94105,181.298
0.846292,-2.95439,181.312
0.840462,-2.95763,181.292
0.83677,-2.94907,181.312
0.821955,-2.95398,181.298
0.837072,-2.95687,181.281
0.855829,-2.95069,181.291
0.837069,-2.95878,181.283
0.817641,-2.96201,181.295
0.838007,-2.9576,181.303
0.858443,-2.95373,181.311
0.879262,-2.95333,181.301
0.859367,-2.95344,181.313
0.880092,-2.9519,181.32
0.900156,-2.95617,181.31
0.920935,-2.95609,181.318
0.901483,-2.95182,181.33
0.921262,-2.95654,181.339
0.902528,-2.9485,181.349
0.920897,-2.95832,181.358
0.931477,-2.97665,181.349
0.929694,-2.95661,181.358
0.93868,-2.93915,181.348
0.949476,-2.92263,181.358
0.965507,-2.91068,181.348
0.98163,-2.90023,181.336
0.999628,-2.89141,181.326
1.01638,-2.88003,181.335
1.03166,-2.86775,181.344
1.01454,-2.87957,181.354
0.997406,-2.89125,181.364
1.00972,-2.8762,181.374
1.02058,-2.86013,181.363
1.00762,-2.87668,181.374
0.999611,-2.89523,181.385
1.00482,-2.91603,181.374
1.00959,-2.9372,181.364
1.02201,-2.95396,181.373
1.00938,-2.94004,181.383
0.995084,-2.92784,181.393
0.980243,-2.91659,181.403
0.990227,-2.93548,181.391
0.976344,-2.92486,181.379
0.983239,-2.94504,181.367
0.986231,-2.96605,181.355
0.983005,-2.95109,181.368
0.974804,-2.96832,181.354
0.962448,-2.98271,181.34
0.972959,-2.97413,181.355
0.983605,-2.96563,181.371
0.992479,-2.96983,181.35
0.986564,-2.9783,181.329
0.985986,-2.98516,181.307
0.991121,-2.99404,181.285
0.988674,-3.00136,181.264
0.988052,-2.99927,181.285
0.991746,-2.99469,181.306
0.986224,-3.00152,181.285
0.973095,-2.9975,181.303
0.970955,-2.99839,181.281
0.969156,-3.01093,181.261
0.974286,-3.00463,181.281
0.964342,-3.01116,181.262
0.961921,-3.01132,181.24
0.947326,-3.01305,181.224
0.953884,-3.02794,181.206
0.970365,-3.03649,181.192
0.981748,-3.04676,181.208
0.991918,-3.06322,181.195
0.980249,-3.07227,181.213
0.999051,-3.07537,181.224
1.0102,-3.09024,181.237
0.99291,-3.08421,181.25
0.97417,-3.08871,181.24
0.990701,-3.08862,181.254
1.0074,-3.08698,181.268
0.991629,-3.08058,181.283
1.00985,-3.08936,181.271
1.02662,-3.1001,181.259
1.03238,-3.11773,181.245
1.03549,-3.10101,181.258
1.02889,-3.12004,181.246
1.04488,-3.10875,181.255
1.06458,-3.10567,181.245
1.04615,-3.11541,181.237
1.0666,-3.11622,181.228
1.08585,-3.12002,181.217
1.10504,-3.12452,181.207
1.12433,-3.12343,181.217
1.14133,-3.13398,181.207
1.15428,-3.14901,181.197
1.13863,-3.14382,181.183
1.14717,-3.1287,181.197
1.16513,-3.12566,181.184
1.1834,-3.11649,181.191
1.16627,-3.12894,181.184
1.15132,-3.14428,181.176
1.13276,-3.15556,181.186
1.11593,-3.16931,181.195
1.10444,-3.18761,181.205
1.09645,-3.16988,181.196
1.07991,-3.15805,181.188
1.09791,-3.17014,181.18
1.07934,-3.16054,181.188
1.09485,-3.17416,181.198
1.0814,-3.16079,181.189
1.08755,-3.18133,181.198
1.0978,-3.20169,181.191
1.08576,-3.18849,181.18
1.08612,-3.21113,181.172
1.08958,-3.19496,181.159
1.10403,-3.18232,181.149
1.09944,-3.20508,181.141
1.10461,-3.18865,181.13
1.09728,-3.21133,181.124
1.09516,-3.19293,181.131
1.09402,-3.21606,181.14
1.08525,-3.19967,181.147
1.102,-3.21562,181.154
1.08966,-3.20351,181.145
1.10606,-3.22112,181.137
1.0903,-3.21052,181.145
1.0714,-3.20598,181.138
1.08702,-3.22471,181.131
1.09737,-3.24525,181.141
1.088,-3.23011,181.148
1.08634,-3.25512,181.141
1.08775,-3.2802,181.134
1.07608,-3.30037,181.144
1.07406,-3.32512,181.136
1.08667,-3.31209,181.143
1.07156,-3.3277,181.155
1.07439,-3.31749,181.138
1.07658,-3.30801,181.121
1.07514,-3.33224,181.11
1.0929,-3.32889,181.097
1.10106,-3.32248,181.079
1.08334,-3.33123,181.092
1.09337,-3.33025,181.071
1.10224,-3.33254,181.05
1.10764,-3.32257,181.066
1.10912,-3.34046,181.047
1.10203,-3.32755,181.059
1.10405,-3.35194,181.048
1.10001,-3.37537,181.059
1.09842,-3.40084,181.051
1.10679,-3.41996,181.066
1.12341,-3.41313,181.053
1.10521,-3.41904,181.042
1.08871,-3.41468,181.031
1.1002,-3.43437,181.042
1.09788,-3.41769,181.05
1.09197,-3.40132,181.058
1.08394,-3.38648,181.049
1.08479,-3.40945,181.061
1.08425,-3.43154,181.073
1.08493,-3.45357,181.086
1.08069,-3.43862,181.075
1.08897,-3.46059,181.065
1.10149,-3.48087,181.057
1.1135,-3.50139,181.049
1.10772,-3.48449,181.058
1.10646,-3.46673,181.067
1.0997,-3.48829,181.078
1.09618,-3.51161,181.07
1.08823,-3.5327,181.081
1.09389,-3.51635,181.071
1.08623,-3.53826,181.064
1.0936,-3.52175,181.073
1.10059,-3.50502,181.082
1.09363,-3.52618,181.094
1.10506,-3.51189,181.084
1.1196,-3.49917,181.093
1.13577,-3.48862,181.083
1.12395,-3.50691,181.076
1.1411,-3.50364,181.091
1.15791,-3.49712,181.078
1.14749,-3.51555,181.07
1.16568,-3.508,181.06
1.14828,-3.51768,181.073
1.12884,-3.51997,181.086
1.11164,-3.51201,181.098
1.13178,-3.51707,181.108
1.15204,-3.51664,181.098
1.13265,-3.5184,181.09
1.11469,-3.51404,181.081
1.10206,-3.5032,181.07
1.10052,-3.48829,181.057
1.10762,-3.47491,181.071
1.12092,-3.46619,181.086
1.1063,-3.47699,181.101
1.12383,-3.47349,181.114
1.14166,-3.47038,181.126
1.15986,-3.46771,181.138
1.1777,-3.46535,181.151
1.16384,-3.47536,181.136
1.18056,-3.47342,181.119
1.16858,-3.48299,181.103
1.18405,-3.48073,181.117
1.17701,-3.4973,181.133
1.18325,-3.48789,181.149
1.19143,-3.50795,181.134
1.20339,-3.52752,181.144
1.19026,-3.51988,181.131
1.18096,-3.51452,181.114
1.17275,-3.51941,181.133
1.17186,-3.51983,181.11
1.18697,-3.5212,181.091
1.20474,-3.52424,181.075
1.22285,-3.53564,181.084
1.20507,-3.53315,181.096
1.1904,-3.52694,181.109
1.20742,-3.54082,181.095
1.2219,-3.55829,181.104
1.20905,-3.54682,181.093
1.22376,-3.56262,181.08
1.23416,-3.5831,181.088
1.2425,-3.60464,181.096
1.26017,-3.61065,181.081
1.27493,-3.62716,181.069
1.26596,-3.61143,181.06
1.27398,-3.63112,181.047
1.28413,-3.64907,181.034
1.26997,-3.63773,181.045
1.25551,-3.62654,181.056
1.2432,-3.61246,181.048
1.2326,-3.5992,181.06
1.21982,-3.58528,181.052
1.23378,-3.59951,181.039
1.24885,-3.61515,181.047
1.23476,-3.6015,181.04
1.24838,-3.61742,181.029
1.24004,-3.59963,181.021
1.23664,-3.5803,181.012
1.2345,-3.60068,181.002
1.22608,-3.61909,180.992
1.23845,-3.60347,180.982
1.25111,-3.58808,180.973
1.26137,-3.57147,180.963
1.24559,-3.58353,180.953
1.26237,-3.57365,180.942
1.24148,-3.57679,180.953
1.26082,-3.57501,180.942
1.28079,-3.57771,180.95
1.30102,-3.5769,180.941
1.32092,-3.5804,180.949
1.30101,-3.57866,180.962
1.32119,-3.58083,180.952
1.3397,-3.58914,180.961
1.357,-3.59922,180.951
1.3473,-3.58205,180.964
1.34547,-3.56224,180.975
1.35016,-3.54201,180.966
1.34117,-3.55979,180.976
1.3266,-3.5729,180.968
1.31343,-3.58739,180.958
1.32682,-3.57189,180.949
1.34256,-3.55904,180.938
1.33118,-3.57419,180.927
1.34109,-3.55748,180.916
1.33591,-3.57724,180.927
1.3376,-3.55837,180.917
1.34172,-3.57802,180.905
1.3301,-3.56374,180.917
1.31695,-3.55022,180.908
1.33119,-3.56279,180.894
1.3179,-3.55595,180.911
1.32923,-3.56305,180.891
1.32482,-3.56149,180.913
1.32002,-3.56239,180.935
1.33021,-3.55647,180.916
1.31638,-3.56116,180.9
1.30569,-3.57552,180.915
1.32286,-3.56752,180.903
1.3059,-3.57937,180.913
1.28908,-3.58961,180.903
1.2714,-3.60114,180.912
1.25468,-3.61321,180.923
1.27452,-3.60784,180.913
1.29534,-3.60854,180.92
1.31578,-3.6071,180.908
1.33589,-3.61243,180.917
1.31755,-3.60843,180.907
1.3354,-3.61904,180.916
1.354,-3.62637,180.902
1.37314,-3.63309,180.889
1.35406,-3.63161,180.9
1.3738,-3.63736,180.887
1.35767,-3.62956,180.876
1.33984,-3.62636,180.889
1.32641,-3.6144,180.878
1.31107,-3.60598,180.891
1.29202,-3.61374,180.881
1.30572,-3.63192,180.888
1.29696,-3.61571,180.879
1.31148,-3.63164,180.867
1.32817,-3.64386,180.854
1.34343,-3.65834,180.841
1.35165,-3.67953,180.849
1.35416,-3.70244,180.857
1.35728,-3.68427,180.848
1.34737,-3.70435,180.858
1.33212,-3.7185,180.848
1.31514,-3.73164,180.839
1.30019,-3.74816,180.848
1.28588,-3.76314,180.838
1.30082,-3.75069,180.829
1.28832,-3.7694,180.839
1.29784,-3.75526,180.85
1.31369,-3.74513,180.86
1.32928,-3.73344,180.851
1.34563,-3.72358,180.84
1.36606,-3.71947,180.832
1.38437,-3.71233,180.822
1.36497,-3.72024,180.815
1.38405,-3.71403,180.824
1.36967,-3.73089,180.835
1.35052,-3.73649,180.827
1.33466,-3.7292,180.818
1.31705,-3.7217,180.812
1.33249,-3.7376,180.822
1.31623,-3.72761,180.816
1.30206,-3.71793,180.83
1.31437,-3.7351,180.819
1.30724,-3.71945,180.832
1.31098,-3.74156,180.841
1.31124,-3.76205,180.83
1.30768,-3.74403,180.821
1.29934,-3.75973,180.807
1.30031,-3.78193,180.817
1.29876,-3.80072,180.802
1.29055,-3.80917,180.783
1.30704,-3.80329,180.795
1.31783,-3.78824,180.784
1.31658,-3.81079,180.794
1.32961,-3.79863,180.804
1.3425,-3.78605,180.813
1.33359,-3.80745,180.821
1.33619,-3.79023,180.81
1.34506,-3.77421,180.801
1.35616,-3.76124,180.811
1.36667,-3.74807,180.821
1.3682,-3.77159,180.829
1.37525,-3.75501,180.82
1.38128,-3.73814,180.81
1.37681,-3.75762,180.796
1.37989,-3.74231,180.808
1.37935,-3.72434,180.799
1.3883,-3.74426,180.787
1.38051,-3.76523,180.777
1.36823,-3.78484,180.785
1.38246,-3.79988,180.795
1.39387,-3.81838,180.804
1.38203,-3.80508,180.794
1.40214,-3.80827,180.783
1.42063,-3.81921,180.79
1.44059,-3.82466,180.779
1.46027,-3.83151,180.768
1.47647,-3.8415,180.754
1.46387,-3.82769,180.744
1.48129,-3.84043,180.751
1.50153,-3.84474,180.74
1.52194,-3.84894,180.73
1.50751,-3.83596,180.721
1.5258,-3.84712,180.727
1.5145,-3.83071,180.719
1.49406,-3.83623,180.728
1.47382,-3.84274,180.737
1.46029,-3.82717,180.73
1.44729,-3.81143,180.722
1.46406,-3.82029,180.709
1.45104,-3.80492,180.7
1.45808,-3.81866,180.683
1.47309,-3.82923,180.669
1.47159,-3.81264,180.683
1.47968,-3.82822,180.669
1.48472,-3.81267,180.683
1.48735,-3.83245,180.693
1.49175,-3.84812,180.678
1.48871,-3.82895,180.668
1.48965,-3.84918,180.678
1.48975,-3.86965,180.688
1.48954,-3.85025,180.679
1.48051,-3.86974,180.688
1.48647,-3.85494,180.703
1.47805,-3.87406,180.714
1.49239,-3.86544,180.727
1.47503,-3.874,180.716
1.49203,-3.86388,180.707
1.51179,-3.86279,180.716
1.49343,-3.87123,180.729
1.51177,-3.87607,180.74
1.53189,-3.88002,180.748
1.51232,-3.8772,180.739
1.53263,-3.88091,180.747
1.51164,-3.87967,180.741
1.49062,-3.88209,180.752
1.47192,-3.87858,180.765
1.45318,-3.8721,180.777
1.44549,-3.85588,180.789
1.44156,-3.83719,180.781
1.43977,-3.85957,180.79
1.45355,-3.84583,180.799
1.44093,-3.86346,180.791
1.45356,-3.84875,180.799
1.46625,-3.83555,180.81
1.45634,-3.85486,180.819
1.44258,-3.87135,180.811
1.43769,-3.89296,180.82
1.43566,-3.9141,180.809
1.43728,-3.93553,180.797
1.43487,-3.91782,180.808
1.43833,-3.89981,180.817
1.43669,-3.92167,180.806
1.43636,-3.94458,180.814
1.43601,-3.92698,180.824
1.43381,-3.90874,180.815
1.44712,-3.92591,180.802
1.44291,-3.91063,180.815
1.43604,-3.8947,180.805
1.44067,-3.88016,180.818
1.43305,-3.89876,180.805
1.44346,-3.88369,180.794
1.45872,-3.87386,180.805
1.447,-3.88813,180.791
1.43137,-3.9035,180.8
1.44974,-3.89464,180.791
1.43193,-3.90256,180.78
1.41341,-3.90799,180.77
1.43411,-3.90412,180.761
1.41432,-3.906,180.754
1.39503,-3.90521,180.746
1.41525,-3.91467,180.754
1.43533,-3.92434,180.762
1.41688,-3.92097,180.753
1.39844,-3.91965,180.744
1.39938,-3.90881,180.726
1.38083,-3.91281,180.716
1.36243,-3.92268,180.727
1.34524,-3.93734,180.735
1.32846,-3.93017,180.726
1.30868,-3.93013,180.736
1.32978,-3.92938,180.742
1.31253,-3.94126,180.754
1.33187,-3.94316,180.739
1.35235,-3.94535,180.727
1.33653,-3.93848,180.716
1.35065,-3.94299,180.697
1.34908,-3.95369,180.676
1.3451,-3.94521,180.694
1.3621,-3.94612,180.677
1.38031,-3.95142,180.689
1.36332,-3.95525,180.677
1.35115,-3.97197,180.689
1.35161,-3.96463,180.709
1.33614,-3.97763,180.722
1.35263,-3.96704,180.729
1.3382,-3.9837,180.74
1.32603,-4.00151,180.73
1.31777,-4.02275,180.722
1.31303,-4.04589,180.73
1.31231,-4.02792,180.723
1.31614,-4.01059,180.732
1.31418,-4.03312,180.722
1.30391,-4.05263,180.713
1.28619,-4.06577,180.707
1.26664,-4.07134,180.698
1.24684,-4.07687,180.71
1.26785,-4.08208,180.717
1.28738,-4.09143,180.726
1.30823,-4.09758,180.733
1.28845,-4.09426,180.727
1.27043,-4.08781,180.719
1.25252,-4.08164,180.711
1.27086,-4.09247,180.72
1.28719,-4.10141,180.705
1.28463,-4.09167,180.687
1.28833,-4.07816,180.702
1.28197,-4.0988,180.714
1.2647,-4.10907,180.726
1.2831,-4.10627,180.712
1.2671,-4.12119,180.723
1.28428,-4.11255,180.712
1.26725,-4.12579,180.703
1.28527,-4.11926,180.712
1.30315,-4.11261,180.72
1.28843,-4.1285,180.709
1.27514,-4.14711,180.7
1.2862,-4.13422,180.689
1.29804,-4.12229,180.698
1.29253,-4.14492,180.709
1.28871,-4.16635,180.694
1.28671,-4.18865,180.707
1.28527,-4.17701,180.691
1.29468,-4.19583,180.704
1.30584,-4.21248,180.686
1.3185,-4.22883,180.669
1.33308,-4.24388,180.653
1.31922,-4.23917,180.667
1.30474,-4.23482,180.654
1.32042,-4.24885,180.665
1.33583,-4.26304,180.649
1.35063,-4.27746,180.662
1.36273,-4.2941,180.645
1.37151,-4.31274,180.628
1.36516,-4.30427,180.644
1.3676,-4.32215,180.661
1.36582,-4.34079,180.678
1.37257,-4.3324,180.661
1.36076,-4.34754,180.677
1.34485,-4.35929,180.692
1.36001,-4.35917,180.675
1.37716,-4.36268,180.659
1.39308,-4.37153,180.673
1.38407,-4.39267,180.661
1.40036,-4.39051,180.645
1.41099,-4.40956,180.657
1.42346,-4.42056,180.673
1.4391,-4.42087,180.687
1.42668,-4.42003,180.706
1.43859,-4.42307,180.723
1.4225,-4.42709,180.708
1.41432,-4.41667,180.724
1.39842,-4.41892,180.709
1.4148,-4.42501,180.693
1.39753,-4.42494,180.708
1.38178,-4.42329,180.724
1.39973,-4.42451,180.709
1.41852,-4.42437,180.696
1.43683,-4.41962,180.705
1.45713,-4.41918,180.694
1.47663,-4.42048,180.682
1.4953,-4.42902,180.67
1.51043,-4.44368,180.66
1.52167,-4.46038,180.67
1.51489,-4.44247,180.68
1.51865,-4.42373,180.688
1.52751,-4.40781,180.677
1.53733,-4.39128,180.685
1.52075,-4.40501,180.697
1.50254,-4.41684,180.708
1.52058,-4.40973,180.698
1.53823,-4.40072,180.705
1.51813,-4.40959,180.699
1.49783,-4.40823,180.712
1.47668,-4.4048,180.723
1.45553,-4.40208,180.716
1.43559,-4.39426,180.726
1.45503,-4.39687,180.735
1.47543,-4.39405,180.741
1.49508,-4.39481,180.75
1.47673,-4.38575,180.743
1.48855,-4.40223,180.753
1.49761,-4.42142,180.744
1.49434,-4.40411,180.732
1.50049,-4.38754,180.719
1.51347,-4.37174,180.726
1.50192,-4.38947,180.718
1.48584,-4.40424,180.713
1.4676,-4.41247,180.725
1.45093,-4.42386,180.738
1.43755,-4.44182,180.732
1.44542,-4.42568,180.721
1.45137,-4.4081,180.711
1.44419,-4.39168,180.702
1.44111,-4.37316,180.71
1.45277,-4.39318,180.701
1.45959,-4.41554,180.693
1.46928,-4.43561,180.703
1.45773,-4.42232,180.693
1.47323,-4.43973,180.684
1.48487,-4.4598,180.675
1.46786,-4.45143,180.684
1.48764,-4.45834,180.693
1.49541,-4.47919,180.68
1.48106,-4.47351,180.667
1.47929,-4.49364,180.682
1.49039,-4.48127,180.669
1.48449,-4.50408,180.66
1.468,-4.51897,180.67
1.45265,-4.53648,180.664
1.43952,-4.55512,180.655
